Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
VOC,CQ University,Gladstone,RII20115 - Certificate II in Resources and Infrastructure Work Preparation,Tourism and Hotel Management,Not available for 2021,"2,952 ",AUD,year,1,Year,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-resources-and-infrastructure-work-preparation&auth=ygA9kHZpl4EpvuQUvCQVFw&profile=_default&rank=17&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,"Start your career in the mining industry. This course is suited to VET in Schools students, it provides you with skills to perform mainly routine tasks and procedures.",,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Rockhampton,SHB20216 - Certificate II in Salon Assistant,Education,Not available for 2021,"3,180 ",AUD,year,26, Weeks,no,no,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-salon-assistant&auth=wddTOxSRcbPGNzJ5MIdtXw&profile=_default&rank=18&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,"If you have a creative streak, like to pamper people and have a dream one day of being a stylist, the Certificate II in Salon Assistant course could create a great career for you.",,Australia,no,yes,no,yes,no,['The local fees are for the full course']
VOC,CQ University,Gladstone,SHB20216 - Certificate II in Salon Assistant,Education,Not available for 2021,"3,180 ",AUD,year,26, Weeks,no,no,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-salon-assistant&auth=wddTOxSRcbPGNzJ5MIdtXw&profile=_default&rank=18&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,"If you have a creative streak, like to pamper people and have a dream one day of being a stylist, the Certificate II in Salon Assistant course could create a great career for you.",,Australia,no,yes,no,yes,no,['The local fees are for the full course']
VOC,CQ University,Mackay,SHB20216 - Certificate II in Salon Assistant,Education,Not available for 2021,"3,180 ",AUD,year,26, Weeks,no,no,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-salon-assistant&auth=wddTOxSRcbPGNzJ5MIdtXw&profile=_default&rank=18&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,"If you have a creative streak, like to pamper people and have a dream one day of being a stylist, the Certificate II in Salon Assistant course could create a great career for you.",,Australia,no,yes,no,yes,no,['The local fees are for the full course']
PG,CQ University,Rockhampton,MSL20118 - Certificate II in Sampling and Measurement,Science and Health Science,Not available for 2021,"2,912 ",AUD,year,1,Year,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-sampling-and-measurement&auth=g3X86nLrh5NG4w4Zm11OkA&profile=_default&rank=19&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,"Begin your life in science with this entry-level course. You will be trained in sampling and measurement skills that can be applied across a range of industries, including construction, manufacturing, resources or environmental industries.",,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Cairns,SIS20115 - Certificate II in Sport and Recreation,Tourism and Hotel Management,Not available for 2021,"2,418 ",AUD,year,18,Months,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-sport-and-recreation&auth=bUx%2B2IbRcVmAmtdFmbEKsw&profile=_default&rank=20&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,,,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Bundaberg,SIS20115 - Certificate II in Sport and Recreation,Tourism and Hotel Management,Not available for 2021,"2,418 ",AUD,year,18,Months,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-sport-and-recreation&auth=bUx%2B2IbRcVmAmtdFmbEKsw&profile=_default&rank=20&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,,,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Mackay,SIS20115 - Certificate II in Sport and Recreation,Tourism and Hotel Management,Not available for 2021,"2,418 ",AUD,year,18,Months,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-sport-and-recreation&auth=bUx%2B2IbRcVmAmtdFmbEKsw&profile=_default&rank=20&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,,,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Online,SIS20115 - Certificate II in Sport and Recreation,Tourism and Hotel Management,Not available for 2021,"2,418 ",AUD,year,18,Months,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-sport-and-recreation&auth=bUx%2B2IbRcVmAmtdFmbEKsw&profile=_default&rank=20&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,,,Australia,yes,yes,no,yes,yes,['The local fees are for the full course']
VOC,CQ University,Online,SIT20116 - Certificate II in Tourism,Tourism and Hotel Management,Not available for 2021,"2,640 ",AUD,year,6,Months,no,no,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-ii-in-tourism&auth=S%2BID4KbfrJEZ7co%2BoOWKdA&profile=_default&rank=21&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,A,"Do you have a passion for travel and enjoy meeting and talking with a diverse group of people? This course provides you with the ideal pathway to work in multiple tourism industry facilities, travel agencies, restaurants, theme parks, transport companies and much more.",,Australia,yes,no,no,no,no,['The local fees are for the full course']
VOC,CQ University,Online,FNS30317 - Certificate III in Accounts Administration,Business & Commerce & Finance & Accounting,Not available for 2021,"2,695 ",AUD,year,1,Month,no,yes,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-accounts-administration&auth=NUUAKzWeJzumB9JWAVvVZw&profile=_default&rank=22&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,Make a calculated move and take your first step into an accounting career. The Certificate III in Accounts Administration will introduce you to basic accounting skills and terminology.,,Australia,yes,no,no,no,no,['The local fees are for the full course']
VOC,CQ University,Rockhampton,UEE32211 - Certificate III in Air Conditioning and Refrigeration,Computer Science & Information Technology,Not available for 2021,Not available for 2021,AUD,year,Not available,Not available,no,no,N/A,IELTS,,N/A,6.0,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-air-conditioning-and-refrigeration&auth=chfh%2B6R6ponLamUCqGdjeA&profile=_default&rank=23&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,English,D,This qualification is for indentured apprentices who are currently employed as an apprentice Refrigeration and Air Conditioning Technician.,,Australia,no,yes,no,yes,no,[]
